path	status	holla_mode	main_mode	holla_blob	main_blob	partition	kind	added	removed	review_status
shots/showcase_junie_truecolor_100x30/png	A	000000	100644	0000000000000000000000000000000000000000	e9d34577e7cf721b52efde8ca8144d4639afa8a5	artifacts	binary	-	-	unread
shots/showcase_junie_truecolor_100x30/txt	A	000000	100644	0000000000000000000000000000000000000000	ddf7806fe0fdbeeeacb9f0a3d99dd50e26388e11	artifacts	text	30	0	unread
shots/showcase_junie_truecolor_120x40/ansi	A	000000	100644	0000000000000000000000000000000000000000	2fed22152c5e36822f8ea6e72156019f00648256	artifacts	text	40	0	unread
shots/showcase_junie_truecolor_120x40/cursor	A	000000	100644	0000000000000000000000000000000000000000	87716c07ace215f608e0ee40680c30599120b049	artifacts	text	1	0	unread
shots/showcase_junie_truecolor_120x40/html	A	000000	100644	0000000000000000000000000000000000000000	39e1e063538506f92e0bbdf60b393043f31fcfa6	artifacts	text	45	0	unread
shots/showcase_junie_truecolor_120x40/png	A	000000	100644	0000000000000000000000000000000000000000	cef63784254a855bc6480460a2c02597ce907c4e	artifacts	binary	-	-	unread
shots/showcase_junie_truecolor_120x40/txt	A	000000	100644	0000000000000000000000000000000000000000	2fcdbd29d7f43db9da2e3ff5d2a5a8d2cefec910	artifacts	text	40	0	unread
shots/showcase_junie_truecolor_160x50/ansi	A	000000	100644	0000000000000000000000000000000000000000	6a25f0a199529f02fd7237904acabffa288adac7	artifacts	text	50	0	unread
shots/showcase_junie_truecolor_160x50/cursor	A	000000	100644	0000000000000000000000000000000000000000	9a94b065ea6cba3c37fc6fd5f9ed8d366a1baab5	artifacts	text	1	0	unread
shots/showcase_junie_truecolor_160x50/html	A	000000	100644	0000000000000000000000000000000000000000	4696163c00706084308553ae067cdce7ba1cc6a1	artifacts	text	55	0	unread
shots/showcase_junie_truecolor_160x50/png	A	000000	100644	0000000000000000000000000000000000000000	8c9f7da3c5d82b52bdd506f09af4f8fcc0822b2d	artifacts	binary	-	-	unread
shots/showcase_junie_truecolor_160x50/txt	A	000000	100644	0000000000000000000000000000000000000000	1a5e8c31178e9352f9437427088826e96abc0801	artifacts	text	50	0	unread
shots/showcase_junie_truecolor_80x24/ansi	A	000000	100644	0000000000000000000000000000000000000000	d1f9742624b11ed5171ef3e7969cbdcb6650f4f8	artifacts	text	24	0	unread
shots/showcase_junie_truecolor_80x24/cursor	A	000000	100644	0000000000000000000000000000000000000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	artifacts	text	1	0	unread
shots/showcase_junie_truecolor_80x24/html	A	000000	100644	0000000000000000000000000000000000000000	17f50b563d4dcb0ddf23f8b4ca5be4347797ef1d	artifacts	text	29	0	unread
shots/showcase_junie_truecolor_80x24/png	A	000000	100644	0000000000000000000000000000000000000000	d62edd9591ea66bc6f5eee7fecba0cfd91f490bf	artifacts	binary	-	-	unread
shots/showcase_junie_truecolor_80x24/txt	A	000000	100644	0000000000000000000000000000000000000000	d3aa7c5b8da5418a3be4d3dda1173fe4bca209fc	artifacts	text	24	0	unread
shots/showcase_paper_16_100x30/ansi	A	000000	100644	0000000000000000000000000000000000000000	5ff70df50edb0049b66b9203503d5c941151b4be	artifacts	text	30	0	unread
shots/showcase_paper_16_100x30/cursor	A	000000	100644	0000000000000000000000000000000000000000	82d34c92926023a96e1a8df53443b8e5d02eda54	artifacts	text	1	0	unread
shots/showcase_paper_16_100x30/html	A	000000	100644	0000000000000000000000000000000000000000	0469b3302f3906a7424af2a4c2360061108031db	artifacts	text	35	0	unread
shots/showcase_paper_16_100x30/png	A	000000	100644	0000000000000000000000000000000000000000	0be6294e9230c1cec20f493c4e3e2d4cd3aa212b	artifacts	binary	-	-	unread
shots/showcase_paper_16_100x30/txt	A	000000	100644	0000000000000000000000000000000000000000	b13deca1a69c9e089791d18b66a93205e7683f05	artifacts	text	30	0	unread
shots/showcase_paper_16_120x40/ansi	A	000000	100644	0000000000000000000000000000000000000000	9c7f0b68cc9f7db4d01b2e75bde21e5eceb678ca	artifacts	text	40	0	unread
shots/showcase_paper_16_120x40/cursor	A	000000	100644	0000000000000000000000000000000000000000	87716c07ace215f608e0ee40680c30599120b049	artifacts	text	1	0	unread
shots/showcase_paper_16_120x40/html	A	000000	100644	0000000000000000000000000000000000000000	109ca4ee17de2fb16cb193afab3908e2f321eeb8	artifacts	text	45	0	unread
shots/showcase_paper_16_120x40/png	A	000000	100644	0000000000000000000000000000000000000000	fd02233dcb634d8da84fcc4b497e826b1c151466	artifacts	binary	-	-	unread
shots/showcase_paper_16_120x40/txt	A	000000	100644	0000000000000000000000000000000000000000	8723eab813a8226ff8d582385650def60688eaa6	artifacts	text	40	0	unread
shots/showcase_paper_16_160x50/ansi	A	000000	100644	0000000000000000000000000000000000000000	6cb6cf2b86494928d91d68c4f7cfdb80ec005e13	artifacts	text	50	0	unread
shots/showcase_paper_16_160x50/cursor	A	000000	100644	0000000000000000000000000000000000000000	9a94b065ea6cba3c37fc6fd5f9ed8d366a1baab5	artifacts	text	1	0	unread
shots/showcase_paper_16_160x50/html	A	000000	100644	0000000000000000000000000000000000000000	b34254257ee9f988a119457bfae49b107320d573	artifacts	text	55	0	unread
shots/showcase_paper_16_160x50/png	A	000000	100644	0000000000000000000000000000000000000000	8d26269eb11172cd73f17ef1966d9e60fd93a62d	artifacts	binary	-	-	unread
shots/showcase_paper_16_160x50/txt	A	000000	100644	0000000000000000000000000000000000000000	1bff604deeb84a32c052d221ac5be1b851c1acc2	artifacts	text	50	0	unread
shots/showcase_paper_16_80x24/ansi	A	000000	100644	0000000000000000000000000000000000000000	48c1bb64878dbb60447393453bba1758a89171fd	artifacts	text	24	0	unread
shots/showcase_paper_16_80x24/cursor	A	000000	100644	0000000000000000000000000000000000000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	artifacts	text	1	0	unread
shots/showcase_paper_16_80x24/html	A	000000	100644	0000000000000000000000000000000000000000	5fb138dde8f19cac93cdc1b8dec3607414d2887e	artifacts	text	29	0	unread
shots/showcase_paper_16_80x24/png	A	000000	100644	0000000000000000000000000000000000000000	fc74c6094c500fa36c223301b56b377fd47ee58d	artifacts	binary	-	-	unread
shots/showcase_paper_16_80x24/txt	A	000000	100644	0000000000000000000000000000000000000000	d3aa7c5b8da5418a3be4d3dda1173fe4bca209fc	artifacts	text	24	0	unread
shots/showcase_paper_256_100x30/ansi	A	000000	100644	0000000000000000000000000000000000000000	967b15c9ce29f5d013777d0d6dd2241d91d07b46	artifacts	text	30	0	unread
shots/showcase_paper_256_100x30/cursor	A	000000	100644	0000000000000000000000000000000000000000	82d34c92926023a96e1a8df53443b8e5d02eda54	artifacts	text	1	0	unread
shots/showcase_paper_256_100x30/html	A	000000	100644	0000000000000000000000000000000000000000	01b4e49d83a94d29b105be79355e9b67738bd2e8	artifacts	text	35	0	unread
shots/showcase_paper_256_100x30/png	A	000000	100644	0000000000000000000000000000000000000000	254d98ac30c339ce4856694c241693229220b054	artifacts	binary	-	-	unread
shots/showcase_paper_256_100x30/txt	A	000000	100644	0000000000000000000000000000000000000000	d2098e4a64c2b4613f0ff7b78e95a3b95c999dda	artifacts	text	30	0	unread
shots/showcase_paper_256_120x40/ansi	A	000000	100644	0000000000000000000000000000000000000000	11489328911884bfcd54b2dbd9cdd30504106155	artifacts	text	40	0	unread
shots/showcase_paper_256_120x40/cursor	A	000000	100644	0000000000000000000000000000000000000000	87716c07ace215f608e0ee40680c30599120b049	artifacts	text	1	0	unread
shots/showcase_paper_256_120x40/html	A	000000	100644	0000000000000000000000000000000000000000	f4766a56859c6cd2de3d682807293e475188c3af	artifacts	text	45	0	unread
shots/showcase_paper_256_120x40/png	A	000000	100644	0000000000000000000000000000000000000000	c481cbe4f5279b4486b90f4ba8c3e47dc8b959f1	artifacts	binary	-	-	unread
shots/showcase_paper_256_120x40/txt	A	000000	100644	0000000000000000000000000000000000000000	736fac463c4db418b8b8e4f8a8bff2565db9d161	artifacts	text	40	0	unread
shots/showcase_paper_256_160x50/ansi	A	000000	100644	0000000000000000000000000000000000000000	08333ae07c82e0248d60eb95715e5e099c6aef13	artifacts	text	50	0	unread
shots/showcase_paper_256_160x50/cursor	A	000000	100644	0000000000000000000000000000000000000000	9a94b065ea6cba3c37fc6fd5f9ed8d366a1baab5	artifacts	text	1	0	unread
shots/showcase_paper_256_160x50/html	A	000000	100644	0000000000000000000000000000000000000000	2753a1fe62c72dec0f4aaee16a0a70a8093d3c33	artifacts	text	55	0	unread
shots/showcase_paper_256_160x50/png	A	000000	100644	0000000000000000000000000000000000000000	74cd62422fcbd47ce1bd6f89adeb97726eca82c8	artifacts	binary	-	-	unread
shots/showcase_paper_256_160x50/txt	A	000000	100644	0000000000000000000000000000000000000000	f73cea8443d947e3fd8c9b054868b73aae51eb03	artifacts	text	50	0	unread
shots/showcase_paper_256_80x24/ansi	A	000000	100644	0000000000000000000000000000000000000000	1e56639b211ce22cf0d411b94eb130786886d32c	artifacts	text	24	0	unread
shots/showcase_paper_256_80x24/cursor	A	000000	100644	0000000000000000000000000000000000000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	artifacts	text	1	0	unread
shots/showcase_paper_256_80x24/html	A	000000	100644	0000000000000000000000000000000000000000	776bcdebe4d453126f49dc25fbb429d5762ba282	artifacts	text	29	0	unread
shots/showcase_paper_256_80x24/png	A	000000	100644	0000000000000000000000000000000000000000	3edf04d34f938a74375774ba06bd92887fccf350	artifacts	binary	-	-	unread
shots/showcase_paper_256_80x24/txt	A	000000	100644	0000000000000000000000000000000000000000	d3aa7c5b8da5418a3be4d3dda1173fe4bca209fc	artifacts	text	24	0	unread
shots/showcase_paper_mono_100x30/ansi	A	000000	100644	0000000000000000000000000000000000000000	9b6bb592256e16e77631b7047ec161564c268551	artifacts	text	30	0	unread
shots/showcase_paper_mono_100x30/cursor	A	000000	100644	0000000000000000000000000000000000000000	82d34c92926023a96e1a8df53443b8e5d02eda54	artifacts	text	1	0	unread
shots/showcase_paper_mono_100x30/html	A	000000	100644	0000000000000000000000000000000000000000	12f72b8749c2cb799c1b9fc226a7b531d1213cdd	artifacts	text	35	0	unread
shots/showcase_paper_mono_100x30/png	A	000000	100644	0000000000000000000000000000000000000000	51efec8ca9c73bb48d476b9d198db9bf2e372e45	artifacts	binary	-	-	unread
shots/showcase_paper_mono_100x30/txt	A	000000	100644	0000000000000000000000000000000000000000	adf533a35f9e948c20ccd3dade5a763b80a2f28f	artifacts	text	30	0	unread
shots/showcase_paper_mono_120x40/ansi	A	000000	100644	0000000000000000000000000000000000000000	c7f37f5c8376dad40373e9ce7b0663723cbf200e	artifacts	text	40	0	unread
shots/showcase_paper_mono_120x40/cursor	A	000000	100644	0000000000000000000000000000000000000000	87716c07ace215f608e0ee40680c30599120b049	artifacts	text	1	0	unread
shots/showcase_paper_mono_120x40/html	A	000000	100644	0000000000000000000000000000000000000000	a60df282a93bb3ebb4bb19d85f6eec52a8d21e86	artifacts	text	45	0	unread
shots/showcase_paper_mono_120x40/png	A	000000	100644	0000000000000000000000000000000000000000	0fb855e860a014b16ad0c5dc4048883167b5500a	artifacts	binary	-	-	unread
shots/showcase_paper_mono_120x40/txt	A	000000	100644	0000000000000000000000000000000000000000	ef410c890390be9e29a149a194d18ed1a303b8aa	artifacts	text	40	0	unread
shots/showcase_paper_mono_160x50/ansi	A	000000	100644	0000000000000000000000000000000000000000	a5877d90211892d7f55269829d20281646ae2453	artifacts	text	50	0	unread
shots/showcase_paper_mono_160x50/cursor	A	000000	100644	0000000000000000000000000000000000000000	9a94b065ea6cba3c37fc6fd5f9ed8d366a1baab5	artifacts	text	1	0	unread
shots/showcase_paper_mono_160x50/html	A	000000	100644	0000000000000000000000000000000000000000	f2b885888656bd1e19eee93e23d7c6ea562cc5e2	artifacts	text	55	0	unread
shots/showcase_paper_mono_160x50/png	A	000000	100644	0000000000000000000000000000000000000000	c771de00dcb17a5aedda0690f12ffbdca61bba5e	artifacts	binary	-	-	unread
shots/showcase_paper_mono_160x50/txt	A	000000	100644	0000000000000000000000000000000000000000	73256e2fc1419a2e611dc8bf933387cbc9905bff	artifacts	text	50	0	unread
shots/showcase_paper_mono_80x24/ansi	A	000000	100644	0000000000000000000000000000000000000000	3b12e87202a5e95bfdfb724b3136851314971ea0	artifacts	text	24	0	unread
shots/showcase_paper_mono_80x24/cursor	A	000000	100644	0000000000000000000000000000000000000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	artifacts	text	1	0	unread
shots/showcase_paper_mono_80x24/html	A	000000	100644	0000000000000000000000000000000000000000	52a68cf869f3492eb7276c8446a5819f93ef320f	artifacts	text	29	0	unread
shots/showcase_paper_mono_80x24/png	A	000000	100644	0000000000000000000000000000000000000000	fd6ebc60a7ed2021e14cd5e2b17305c1c3bdded4	artifacts	binary	-	-	unread
shots/showcase_paper_mono_80x24/txt	A	000000	100644	0000000000000000000000000000000000000000	d3aa7c5b8da5418a3be4d3dda1173fe4bca209fc	artifacts	text	24	0	unread
shots/showcase_paper_truecolor_100x30/ansi	A	000000	100644	0000000000000000000000000000000000000000	bfd245cd088f06ed1f626a452d64244160f4c745	artifacts	text	30	0	unread
shots/showcase_paper_truecolor_100x30/cursor	A	000000	100644	0000000000000000000000000000000000000000	82d34c92926023a96e1a8df53443b8e5d02eda54	artifacts	text	1	0	unread
shots/showcase_paper_truecolor_100x30/html	A	000000	100644	0000000000000000000000000000000000000000	678aced3363427b82a8400fbb8f014c6681440d3	artifacts	text	35	0	unread
shots/showcase_paper_truecolor_100x30/png	A	000000	100644	0000000000000000000000000000000000000000	57fbfd54a5e06e6e443d930e0efba24e6bf4d9d9	artifacts	binary	-	-	unread
shots/showcase_paper_truecolor_100x30/txt	A	000000	100644	0000000000000000000000000000000000000000	ddf7806fe0fdbeeeacb9f0a3d99dd50e26388e11	artifacts	text	30	0	unread
shots/showcase_paper_truecolor_120x40/ansi	A	000000	100644	0000000000000000000000000000000000000000	f5424086e956bab225d47d91f24bc6710d923cd6	artifacts	text	40	0	unread
shots/showcase_paper_truecolor_120x40/cursor	A	000000	100644	0000000000000000000000000000000000000000	87716c07ace215f608e0ee40680c30599120b049	artifacts	text	1	0	unread
shots/showcase_paper_truecolor_120x40/html	A	000000	100644	0000000000000000000000000000000000000000	c678c59b1dcf4af73ada2b8553eabc5903f69c40	artifacts	text	45	0	unread
shots/showcase_paper_truecolor_120x40/png	A	000000	100644	0000000000000000000000000000000000000000	576684b8699b1b34200f5915b0e34fefcb678d68	artifacts	binary	-	-	unread
shots/showcase_paper_truecolor_120x40/txt	A	000000	100644	0000000000000000000000000000000000000000	2fcdbd29d7f43db9da2e3ff5d2a5a8d2cefec910	artifacts	text	40	0	unread
shots/showcase_paper_truecolor_160x50/ansi	A	000000	100644	0000000000000000000000000000000000000000	6965402f2810469d86e8da469c60f247516fca88	artifacts	text	50	0	unread
shots/showcase_paper_truecolor_160x50/cursor	A	000000	100644	0000000000000000000000000000000000000000	9a94b065ea6cba3c37fc6fd5f9ed8d366a1baab5	artifacts	text	1	0	unread
shots/showcase_paper_truecolor_160x50/html	A	000000	100644	0000000000000000000000000000000000000000	36bf58cfb4f592704114bc8d812448054373dafe	artifacts	text	55	0	unread
shots/showcase_paper_truecolor_160x50/png	A	000000	100644	0000000000000000000000000000000000000000	04e07d44e1941f606e30494e4c2515d806a22446	artifacts	binary	-	-	unread
shots/showcase_paper_truecolor_160x50/txt	A	000000	100644	0000000000000000000000000000000000000000	1a5e8c31178e9352f9437427088826e96abc0801	artifacts	text	50	0	unread
shots/showcase_paper_truecolor_80x24/ansi	A	000000	100644	0000000000000000000000000000000000000000	1ceb43a115e5eb04f61b3451f8308d19fcbba1ac	artifacts	text	24	0	unread
shots/showcase_paper_truecolor_80x24/cursor	A	000000	100644	0000000000000000000000000000000000000000	e2e4131c03617fc36a94aebcb398554d7ec9ca26	artifacts	text	1	0	unread
shots/showcase_paper_truecolor_80x24/html	A	000000	100644	0000000000000000000000000000000000000000	0eadf67fa56028e9509d74cb5823d69e702abaa8	artifacts	text	29	0	unread
shots/showcase_paper_truecolor_80x24/png	A	000000	100644	0000000000000000000000000000000000000000	a4076a8a0b83c86838a5aeba68272b259680facb	artifacts	binary	-	-	unread
shots/showcase_paper_truecolor_80x24/txt	A	000000	100644	0000000000000000000000000000000000000000	d3aa7c5b8da5418a3be4d3dda1173fe4bca209fc	artifacts	text	24	0	unread
shots/tablepro_junie_16_100x30/ansi	A	000000	100644	0000000000000000000000000000000000000000	337051ab56ecd6c3381e6376a9b31c8d08062835	artifacts	text	30	0	unread
shots/tablepro_junie_16_100x30/cursor	A	000000	100644	0000000000000000000000000000000000000000	f94ce28d24cac0afa6290f269068de7c1bcb20bd	artifacts	text	1	0	unread
shots/tablepro_junie_16_100x30/html	A	000000	100644	0000000000000000000000000000000000000000	28ff2297ddf357a9cd509cea03cdf3cd74b56c4f	artifacts	text	35	0	unread
shots/tablepro_junie_16_100x30/png	A	000000	100644	0000000000000000000000000000000000000000	33a18ecbe0c565ddcf5fc54d324d3f722cc25765	artifacts	binary	-	-	unread
shots/tablepro_junie_16_100x30/txt	A	000000	100644	0000000000000000000000000000000000000000	b4550be7513d009af9659d478c673633380f96fa	artifacts	text	30	0	unread
shots/tablepro_junie_16_120x40/ansi	A	000000	100644	0000000000000000000000000000000000000000	88e81e4b8b0f4b59293d4f7f785c0762a03147d8	artifacts	text	40	0	unread
shots/tablepro_junie_16_120x40/cursor	A	000000	100644	0000000000000000000000000000000000000000	b9b59fa84099380e2c2813485503dda9f3389d53	artifacts	text	1	0	unread
shots/tablepro_junie_16_120x40/html	A	000000	100644	0000000000000000000000000000000000000000	3a86d72c01c931cd72fe0b343572eef291c69a59	artifacts	text	45	0	unread
shots/tablepro_junie_16_120x40/png	A	000000	100644	0000000000000000000000000000000000000000	e724c74ad5ac1345cf7830bca2f8c9d169eccd44	artifacts	binary	-	-	unread
shots/tablepro_junie_16_120x40/txt	A	000000	100644	0000000000000000000000000000000000000000	1eb8402ad2fa65ba6ea8717e1023fd7223ed3fc4	artifacts	text	40	0	unread
shots/tablepro_junie_16_160x50/ansi	A	000000	100644	0000000000000000000000000000000000000000	6764b61cdf1d10a2ae3235bca3e6acbbef5803fe	artifacts	text	50	0	unread
shots/tablepro_junie_16_160x50/cursor	A	000000	100644	0000000000000000000000000000000000000000	4ae1943f3d2366de0b2b4b1f0b674749d57bc53d	artifacts	text	1	0	unread
shots/tablepro_junie_16_160x50/html	A	000000	100644	0000000000000000000000000000000000000000	5a0e7de437fd037af8dcd7a575797d5408879167	artifacts	text	55	0	unread
shots/tablepro_junie_16_160x50/png	A	000000	100644	0000000000000000000000000000000000000000	a8404823cc7082517b230f344365fb91dff85da4	artifacts	binary	-	-	unread
shots/tablepro_junie_16_160x50/txt	A	000000	100644	0000000000000000000000000000000000000000	d0911d00ff2fa956d70040744d006c0eb84975fa	artifacts	text	50	0	unread
shots/tablepro_junie_16_80x24/ansi	A	000000	100644	0000000000000000000000000000000000000000	f1849df077f8ff790dd0346f31c099fa271e3679	artifacts	text	24	0	unread
shots/tablepro_junie_16_80x24/cursor	A	000000	100644	0000000000000000000000000000000000000000	70e626c237cee45cc3461dece441bcd3d72c8bdd	artifacts	text	1	0	unread
shots/tablepro_junie_16_80x24/html	A	000000	100644	0000000000000000000000000000000000000000	5938d9c11132b3eaad2dd28851ee266e15ab6930	artifacts	text	29	0	unread
shots/tablepro_junie_16_80x24/png	A	000000	100644	0000000000000000000000000000000000000000	26c7ca4ce5c332b78dac13ed73f471d50ca5bb29	artifacts	binary	-	-	unread
shots/tablepro_junie_16_80x24/txt	A	000000	100644	0000000000000000000000000000000000000000	e89a6a53663d3b567ac569b77ef37b4fbfdb23f9	artifacts	text	24	0	unread
shots/tablepro_junie_256_100x30/ansi	A	000000	100644	0000000000000000000000000000000000000000	6ef224cb9a40143463a1054f291dd94970176044	artifacts	text	30	0	unread
shots/tablepro_junie_256_100x30/cursor	A	000000	100644	0000000000000000000000000000000000000000	f94ce28d24cac0afa6290f269068de7c1bcb20bd	artifacts	text	1	0	unread
shots/tablepro_junie_256_100x30/html	A	000000	100644	0000000000000000000000000000000000000000	4d8473d2a79b6508e5a3df6ca78e737ac74adb10	artifacts	text	35	0	unread
shots/tablepro_junie_256_100x30/png	A	000000	100644	0000000000000000000000000000000000000000	255ac8933ddebc25336115447506ce3b3f2ccada	artifacts	binary	-	-	unread
shots/tablepro_junie_256_100x30/txt	A	000000	100644	0000000000000000000000000000000000000000	eb07f5f5830688f57323137219c893b11f232f85	artifacts	text	30	0	unread
shots/tablepro_junie_256_120x40/ansi	A	000000	100644	0000000000000000000000000000000000000000	b5311c41175564c479405a321f809a7cfd5cee50	artifacts	text	40	0	unread
shots/tablepro_junie_256_120x40/cursor	A	000000	100644	0000000000000000000000000000000000000000	b9b59fa84099380e2c2813485503dda9f3389d53	artifacts	text	1	0	unread
shots/tablepro_junie_256_120x40/html	A	000000	100644	0000000000000000000000000000000000000000	74e6b0e5b2d7fe21d2828fc9e90e3c9e7150e2ac	artifacts	text	45	0	unread
shots/tablepro_junie_256_120x40/png	A	000000	100644	0000000000000000000000000000000000000000	e247dc8897b81be7f012acb46eb3cc46988a73e8	artifacts	binary	-	-	unread
shots/tablepro_junie_256_120x40/txt	A	000000	100644	0000000000000000000000000000000000000000	292a8216bb7ed32f7b079b20d16cbc1010ce44fc	artifacts	text	40	0	unread
shots/tablepro_junie_256_160x50/ansi	A	000000	100644	0000000000000000000000000000000000000000	8da84f5d4f6144a598f2773ddf24b27d4e96e4f6	artifacts	text	50	0	unread
shots/tablepro_junie_256_160x50/cursor	A	000000	100644	0000000000000000000000000000000000000000	4ae1943f3d2366de0b2b4b1f0b674749d57bc53d	artifacts	text	1	0	unread
shots/tablepro_junie_256_160x50/html	A	000000	100644	0000000000000000000000000000000000000000	a2744736895a19c786c9dc6ad588920676c63406	artifacts	text	55	0	unread
shots/tablepro_junie_256_160x50/png	A	000000	100644	0000000000000000000000000000000000000000	50c1b492a1d822b35026028822f336f1eb1357a6	artifacts	binary	-	-	unread
shots/tablepro_junie_256_160x50/txt	A	000000	100644	0000000000000000000000000000000000000000	0fb76d1442720c3e67293d37097ba0b7580d4017	artifacts	text	50	0	unread
shots/tablepro_junie_256_80x24/ansi	A	000000	100644	0000000000000000000000000000000000000000	4c80dd89c4a6c5b2ab657178116c3f558ccfe844	artifacts	text	24	0	unread
shots/tablepro_junie_256_80x24/cursor	A	000000	100644	0000000000000000000000000000000000000000	70e626c237cee45cc3461dece441bcd3d72c8bdd	artifacts	text	1	0	unread
shots/tablepro_junie_256_80x24/html	A	000000	100644	0000000000000000000000000000000000000000	e1d5693525241dc19407a6e79057a37867967ce5	artifacts	text	29	0	unread
shots/tablepro_junie_256_80x24/png	A	000000	100644	0000000000000000000000000000000000000000	18b2a3f43b5019126d383a2911cbdf8396776a4e	artifacts	binary	-	-	unread
shots/tablepro_junie_256_80x24/txt	A	000000	100644	0000000000000000000000000000000000000000	2b1f9a3f376fc8ee1d53cadf32583c091b32a51f	artifacts	text	24	0	unread
shots/tablepro_junie_mono_100x30/ansi	A	000000	100644	0000000000000000000000000000000000000000	82bd2f187c8d9ab34a3363aca497f4749043a9ef	artifacts	text	30	0	unread
shots/tablepro_junie_mono_100x30/cursor	A	000000	100644	0000000000000000000000000000000000000000	f94ce28d24cac0afa6290f269068de7c1bcb20bd	artifacts	text	1	0	unread
shots/tablepro_junie_mono_100x30/html	A	000000	100644	0000000000000000000000000000000000000000	f23a55f57339285592dbf1029747f247b3971e0a	artifacts	text	35	0	unread
shots/tablepro_junie_mono_100x30/png	A	000000	100644	0000000000000000000000000000000000000000	b3b0b85be0c9048bd68d976d848bfc62f570e044	artifacts	binary	-	-	unread
shots/tablepro_junie_mono_100x30/txt	A	000000	100644	0000000000000000000000000000000000000000	c055c5be4205bdd200ebbf34b3ed34c224803d76	artifacts	text	30	0	unread
shots/tablepro_junie_mono_120x40/ansi	A	000000	100644	0000000000000000000000000000000000000000	992eb26b5e160007334d61f940425d80d6e6ba2c	artifacts	text	40	0	unread
shots/tablepro_junie_mono_120x40/cursor	A	000000	100644	0000000000000000000000000000000000000000	b9b59fa84099380e2c2813485503dda9f3389d53	artifacts	text	1	0	unread
shots/tablepro_junie_mono_120x40/html	A	000000	100644	0000000000000000000000000000000000000000	65810b1804db341cd5a235c071a1fb9c6ab3e0e5	artifacts	text	45	0	unread
shots/tablepro_junie_mono_120x40/png	A	000000	100644	0000000000000000000000000000000000000000	e891ccf490c337585299250c105d345c851aa21c	artifacts	binary	-	-	unread
shots/tablepro_junie_mono_120x40/txt	A	000000	100644	0000000000000000000000000000000000000000	07f5104461ef9bcd195422b3bb1793a741f5e0fa	artifacts	text	40	0	unread
shots/tablepro_junie_mono_160x50/ansi	A	000000	100644	0000000000000000000000000000000000000000	b839403f71a75c8dd3c165c5e3ab147d5194ef12	artifacts	text	50	0	unread
shots/tablepro_junie_mono_160x50/cursor	A	000000	100644	0000000000000000000000000000000000000000	4ae1943f3d2366de0b2b4b1f0b674749d57bc53d	artifacts	text	1	0	unread
shots/tablepro_junie_mono_160x50/html	A	000000	100644	0000000000000000000000000000000000000000	acac4561d41274c0296eea0dc089c3006f8e9761	artifacts	text	55	0	unread
shots/tablepro_junie_mono_160x50/png	A	000000	100644	0000000000000000000000000000000000000000	e7bb9912df12da132d6593bc130a9bb42f9be1e3	artifacts	binary	-	-	unread
shots/tablepro_junie_mono_160x50/txt	A	000000	100644	0000000000000000000000000000000000000000	84283888daad8a0dc1c7c383f9c1fda75937ae07	artifacts	text	50	0	unread
shots/tablepro_junie_mono_80x24/ansi	A	000000	100644	0000000000000000000000000000000000000000	afc3bcacb5a39ce1b7ac620ca911847415feb0c6	artifacts	text	24	0	unread
shots/tablepro_junie_mono_80x24/cursor	A	000000	100644	0000000000000000000000000000000000000000	70e626c237cee45cc3461dece441bcd3d72c8bdd	artifacts	text	1	0	unread
shots/tablepro_junie_mono_80x24/html	A	000000	100644	0000000000000000000000000000000000000000	c9a8fdd852b61ad96c23822c6f665a59a5cc2d49	artifacts	text	29	0	unread
shots/tablepro_junie_mono_80x24/png	A	000000	100644	0000000000000000000000000000000000000000	d427d2589ba7e67da5ba9e2232442ace21084579	artifacts	binary	-	-	unread
shots/tablepro_junie_mono_80x24/txt	A	000000	100644	0000000000000000000000000000000000000000	470565d79b1f333be9cdd4322b97b0141a7b64e6	artifacts	text	24	0	unread
shots/tablepro_junie_truecolor_100x30/ansi	A	000000	100644	0000000000000000000000000000000000000000	fb77abaf2e6156eea4d16991ac39809687571fa9	artifacts	text	30	0	unread
shots/tablepro_junie_truecolor_100x30/cursor	A	000000	100644	0000000000000000000000000000000000000000	f94ce28d24cac0afa6290f269068de7c1bcb20bd	artifacts	text	1	0	unread
shots/tablepro_junie_truecolor_100x30/html	A	000000	100644	0000000000000000000000000000000000000000	9f88bf6565b110641ae83c894c5522ee23dc1fd8	artifacts	text	35	0	unread
shots/tablepro_junie_truecolor_100x30/png	A	000000	100644	0000000000000000000000000000000000000000	b5ee46e2d291485636ba431e2a98de45ae8c401b	artifacts	binary	-	-	unread
shots/tablepro_junie_truecolor_100x30/txt	A	000000	100644	0000000000000000000000000000000000000000	a8e2a90055cf5db8aec50aad02303600985a8f74	artifacts	text	30	0	unread
shots/tablepro_junie_truecolor_120x40/ansi	A	000000	100644	0000000000000000000000000000000000000000	ef8b4f465ad00961227731ad970fcf41d3bdd060	artifacts	text	40	0	unread
shots/tablepro_junie_truecolor_120x40/cursor	A	000000	100644	0000000000000000000000000000000000000000	b9b59fa84099380e2c2813485503dda9f3389d53	artifacts	text	1	0	unread
